"Mod name","Registry name","Item ID","Meta/dmg","Display name","Recipe name","Ore Dict keys"
"Better Animals Plus","minecraft:wool",35,0,"White Wool","betteranimalsplus:wolf_pelt_snowy_wool","blockWoolWhite,wool,woolBlock,woolWhite"
"Better Animals Plus","minecraft:wool",35,8,"Light Gray Wool","betteranimalsplus:wolf_pelt_timber_wool","blockWoolLightGray,wool,woolBlock,woolLightGray,woolSilver"
"Better Animals Plus","minecraft:wool",35,12,"Brown Wool","betteranimalsplus:bear_skin_brown_wool","blockWoolBrown,wool,woolBlock,woolBrown"
"Better Animals Plus","minecraft:wool",35,12,"Brown Wool","betteranimalsplus:wolf_pelt_brown_wool","blockWoolBrown,wool,woolBlock,woolBrown"
"Better Animals Plus","minecraft:wool",35,14,"Red Wool","betteranimalsplus:wolf_pelt_red_wool","blockWoolRed,wool,woolBlock,woolRed"
"Better Animals Plus","minecraft:wool",35,15,"Black Wool","betteranimalsplus:bear_skin_black_wool","blockWoolBlack,wool,woolBlack,woolBlock"
"Better Animals Plus","minecraft:wool",35,15,"Black Wool","betteranimalsplus:wolf_pelt_black_wool","blockWoolBlack,wool,woolBlack,woolBlock"
"Better End","betterendforge:aeternium_block",6316,0,"Aeternium Block","betterendforge:aeternium_block","blockAeternium"
"Better End","betterendforge:aeternium_boots",6242,0,"Aeternium Boots","betterendforge:aeternium_boots",""
"Better End","betterendforge:aeternium_chestplate",6240,0,"Aeternium Chestplate","betterendforge:aeternium_chestplate",""
"Better End","betterendforge:aeternium_helmet",6239,0,"Aeternium Helmet","betterendforge:aeternium_helmet",""
"Better End","betterendforge:aeternium_ingot",6221,0,"Aeternium Ingot","betterendforge:aeternium_ingot_from_aeternium_block","ingotAethernim"
"Better End","betterendforge:aeternium_leggings",6241,0,"Aeternium Leggings","betterendforge:aeternium_leggings",""
"Better End","betterendforge:amber_block",6319,0,"Amber Block","betterendforge:amber_block",""
"Better End","betterendforge:amber_gem",6229,0,"Amber Gem","betterendforge:amber_gem",""
"Better End","betterendforge:amber_gem",6229,0,"Amber Gem","betterendforge:amber_gem_from_amber_block",""
"Better End","betterendforge:ancient_emerald_ice",6455,0,"Ancient Emerald Ice","betterendforge:ancient_emerald_ice",""
"Better End","betterendforge:armored_elytra",6247,0,"Armored Elytra","betterendforge:armored_elytra",""
"Better End","betterendforge:aurora_crystal",6318,0,"Aurora Crystal","betterendforge:aurora_crystal",""
"Better End","betterendforge:azure_jadestone_bricks",6694,0,"Azure Jadestone Bricks","betterendforge:azure_jadestone_bricks",""
"Better End","betterendforge:azure_jadestone_bricks_slab",6696,0,"Azure Jadestone Brick Slab","betterendforge:azure_jadestone_bricks_slab",""
"Better End","betterendforge:azure_jadestone_bricks_stairs",6695,0,"Azure Jadestone Brick Stairs","betterendforge:azure_jadestone_bricks_stairs",""
"Better End","betterendforge:azure_jadestone_bricks_wall",6697,0,"Azure Jadestone Brick Wall","betterendforge:azure_jadestone_bricks_wall",""
"Better End","betterendforge:azure_jadestone_furnace",6698,0,"Azure Jadestone Furnace","betterendforge:azure_jadestone_furnace",""
"Better End","betterendforge:azure_jadestone_lantern",6693,0,"Azure Jadestone Lantern","betterendforge:azure_jadestone_lantern",""
"Better End","betterendforge:azure_jadestone_pedestal",6692,0,"Azure Jadestone Pedestal","betterendforge:azure_jadestone_pedestal",""
"Better End","betterendforge:azure_jadestone_pillar",6687,0,"Azure Jadestone Pillar","betterendforge:azure_jadestone_pillar",""
"Better End","betterendforge:azure_jadestone_polished",6685,0,"Azure Jadestone Polished","betterendforge:azure_jadestone_polished",""
"Better End","betterendforge:azure_jadestone_pressure_plate",6691,0,"Azure Jadestone Pressure Plate","betterendforge:azure_jadestone_pressure_plate",""
"Better End","betterendforge:azure_jadestone_slab",6689,0,"Azure Jadestone Slab","betterendforge:azure_jadestone_slab",""
"Better End","betterendforge:azure_jadestone_stairs",6688,0,"Azure Jadestone Stairs","betterendforge:azure_jadestone_stairs",""
"Better End","betterendforge:azure_jadestone_tiles",6686,0,"Azure Jadestone Tiles","betterendforge:azure_jadestone_tiles",""
"Better End","betterendforge:azure_jadestone_wall",6690,0,"Azure Jadestone Wall","betterendforge:azure_jadestone_wall",""
"Better End","betterendforge:dense_emerald_ice",6454,0,"Dense Emerald Ice","betterendforge:dense_emerald_ice",""
"Better End","betterendforge:diamond_hammer",6257,0,"Diamond Smith Hammer","betterendforge:diamond_hammer",""
"Better End","betterendforge:dragon_tree_bark",6525,0,"Dragon Tree Bark","betterendforge:dragon_tree_bark","logWood"
"Better End","betterendforge:dragon_tree_bookshelf",6537,0,"Dragon Tree Bookshelf","betterendforge:dragon_tree_bookshelf","bookshelf,bookshelfDragonTree"
"Better End","betterendforge:dragon_tree_chest",6535,0,"Dragon Tree Chest","betterendforge:dragon_tree_chest",""
"Better End","betterendforge:dragon_tree_crafting_table",6533,0,"Dragon Tree Crafting Table","betterendforge:dragon_tree_crafting_table",""
"Better End","betterendforge:dragon_tree_fence",6529,0,"Dragon Tree Fence","betterendforge:dragon_tree_fence",""
"Better End","betterendforge:dragon_tree_ladder",6534,0,"Dragon Tree Ladder","betterendforge:dragon_tree_ladder",""
"Better End","betterendforge:dragon_tree_planks",6526,0,"Dragon Tree Planks","betterendforge:dragon_tree_planks",""
"Better End","betterendforge:dragon_tree_pressure_plate",6530,0,"Dragon Tree Pressure Plate","betterendforge:dragon_tree_pressure_plate",""
"Better End","betterendforge:dragon_tree_sign",6536,0,"Dragon Tree Sign","betterendforge:dragon_tree_sign",""
"Better End","betterendforge:dragon_tree_slab",6528,0,"Dragon Tree Slab","betterendforge:dragon_tree_slab","slabWood"
"Better End","betterendforge:dragon_tree_stairs",6527,0,"Dragon Tree Stairs","betterendforge:dragon_tree_stairs","stairWood"
"Better End","betterendforge:dragon_tree_stripped_bark",6523,0,"Dragon Tree Stripped Bark","betterendforge:dragon_tree_stripped_bark","logWood"
"Better End","betterendforge:dragon_tree_trapdoor",6531,0,"Dragon Tree Trapdoor","betterendforge:dragon_tree_trapdoor",""
"Better End","betterendforge:end_lotus_bark",6493,0,"End Lotus Bark","betterendforge:end_lotus_bark","logWood"
"Better End","betterendforge:end_lotus_bookshelf",6505,0,"End Lotus Bookshelf","betterendforge:end_lotus_bookshelf","bookshelf,bookshelfEndLotus"
"Better End","betterendforge:end_lotus_chest",6503,0,"End Lotus Chest","betterendforge:end_lotus_chest",""
"Better End","betterendforge:end_lotus_crafting_table",6501,0,"End Lotus Crafting Table","betterendforge:end_lotus_crafting_table",""
"Better End","betterendforge:end_lotus_fence",6497,0,"End Lotus Fence","betterendforge:end_lotus_fence",""
"Better End","betterendforge:end_lotus_ladder",6502,0,"End Lotus Ladder","betterendforge:end_lotus_ladder",""
"Better End","betterendforge:end_lotus_log",6492,0,"End Lotus Log","betterendforge:end_lotus_log","logWood"
"Better End","betterendforge:end_lotus_planks",6494,0,"End Lotus Planks","betterendforge:end_lotus_planks",""
"Better End","betterendforge:end_lotus_pressure_plate",6498,0,"End Lotus Pressure Plate","betterendforge:end_lotus_pressure_plate",""
"Better End","betterendforge:end_lotus_sign",6504,0,"End Lotus Sign","betterendforge:end_lotus_sign",""
"Better End","betterendforge:end_lotus_slab",6496,0,"End Lotus Slab","betterendforge:end_lotus_slab","slabWood"
"Better End","betterendforge:end_lotus_stairs",6495,0,"End Lotus Stairs","betterendforge:end_lotus_stairs","stairWood"
"Better End","betterendforge:end_lotus_stripped_bark",6491,0,"End Lotus Stripped Bark","betterendforge:end_lotus_stripped_bark","logWood"
"Better End","betterendforge:end_lotus_trapdoor",6499,0,"End Lotus Trapdoor","betterendforge:end_lotus_trapdoor",""
"Better End","betterendforge:end_stone_furnace",6451,0,"End Stone Furnace","betterendforge:end_stone_furnace",""
"Better End","betterendforge:end_stone_smelter",6450,0,"End Stone Smelter","betterendforge:end_stone_smelter",""
"Better End","betterendforge:ender_block",6317,0,"Ender Block","betterendforge:ender_block",""
"Better End","betterendforge:filalux_lantern",6623,0,"Filalux Lantern","betterendforge:filalux_lantern",""
"Better End","betterendforge:flavolite_bricks",6634,0,"Flavolite Bricks","betterendforge:flavolite_bricks",""
"Better End","betterendforge:flavolite_bricks_slab",6636,0,"Flavolite Brick Slab","betterendforge:flavolite_bricks_slab",""
"Better End","betterendforge:flavolite_bricks_stairs",6635,0,"Flavolite Brick Stairs","betterendforge:flavolite_bricks_stairs",""
"Better End","betterendforge:flavolite_bricks_wall",6637,0,"Flavolite Brick Wall","betterendforge:flavolite_bricks_wall",""
"Better End","betterendforge:flavolite_furnace",6638,0,"Flavolite Furnace","betterendforge:flavolite_furnace",""
"Better End","betterendforge:flavolite_lantern",6633,0,"Flavolite Lantern","betterendforge:flavolite_lantern",""
"Better End","betterendforge:flavolite_pedestal",6632,0,"Flavolite Pedestal","betterendforge:flavolite_pedestal",""
"Better End","betterendforge:flavolite_pillar",6627,0,"Flavolite Pillar","betterendforge:flavolite_pillar",""
"Better End","betterendforge:flavolite_polished",6625,0,"Polished Flavolite","betterendforge:flavolite_polished",""
"Better End","betterendforge:flavolite_pressure_plate",6631,0,"Flavolite Pressure Plate","betterendforge:flavolite_pressure_plate",""
"Better End","betterendforge:flavolite_slab",6629,0,"Flavolite Slab","betterendforge:flavolite_slab",""
"Better End","betterendforge:flavolite_stairs",6628,0,"Flavolite Stairs","betterendforge:flavolite_stairs",""
"Better End","betterendforge:flavolite_tiles",6626,0,"Flavolite Tiles","betterendforge:flavolite_tiles",""
"Better End","betterendforge:flavolite_wall",6630,0,"Flavolite Wall","betterendforge:flavolite_wall",""
"Better End","betterendforge:gold_chandelier",6331,0,"Gold Chandelier","betterendforge:gold_chandelier",""
"Better End","betterendforge:golden_hammer",6256,0,"Golden Smith Hammer","betterendforge:golden_hammer",""
"Better End","betterendforge:helix_tree_bark",6557,0,"Helix Tree Bark","betterendforge:helix_tree_bark","logWood"
"Better End","betterendforge:helix_tree_bookshelf",6569,0,"Helix Tree Bookshelf","betterendforge:helix_tree_bookshelf","bookshelf,bookshelfHelixTree"
"Better End","betterendforge:helix_tree_chest",6567,0,"Helix Tree Chest","betterendforge:helix_tree_chest",""
"Better End","betterendforge:helix_tree_crafting_table",6565,0,"Helix Tree Crafting Table","betterendforge:helix_tree_crafting_table",""
"Better End","betterendforge:helix_tree_fence",6561,0,"Helix Tree Fence","betterendforge:helix_tree_fence",""
"Better End","betterendforge:helix_tree_ladder",6566,0,"Helix Tree Ladder","betterendforge:helix_tree_ladder",""
"Better End","betterendforge:helix_tree_planks",6558,0,"Helix Tree Planks","betterendforge:helix_tree_planks",""
"Better End","betterendforge:helix_tree_pressure_plate",6562,0,"Helix Tree Pressure Plate","betterendforge:helix_tree_pressure_plate",""
"Better End","betterendforge:helix_tree_sign",6568,0,"Helix Tree Sign","betterendforge:helix_tree_sign",""
"Better End","betterendforge:helix_tree_slab",6560,0,"Helix Tree Slab","betterendforge:helix_tree_slab","slabWood"
"Better End","betterendforge:helix_tree_stairs",6559,0,"Helix Tree Stairs","betterendforge:helix_tree_stairs","stairWood"
"Better End","betterendforge:helix_tree_stripped_bark",6555,0,"Stripped Helix Tree Bark","betterendforge:helix_tree_stripped_bark","logWood"
"Better End","betterendforge:helix_tree_trapdoor",6563,0,"Helix Tree Trapdoor","betterendforge:helix_tree_trapdoor",""
"Better End","betterendforge:hydralux_petal_block",6387,0,"Hydralux Petal Block","betterendforge:hydralux_petal_block",""
"Better End","betterendforge:hydralux_petal_block_black",6831,0,"Black Petal Block","betterendforge:hydralux_petal_block_black",""
"Better End","betterendforge:hydralux_petal_block_blue",6827,0,"Blue Petal Block","betterendforge:hydralux_petal_block_blue",""
"Better End","betterendforge:hydralux_petal_block_brown",6828,0,"Brown Petal Block","betterendforge:hydralux_petal_block_brown",""
"Better End","betterendforge:hydralux_petal_block_cyan",6825,0,"Cyan Petal Block","betterendforge:hydralux_petal_block_cyan",""
"Better End","betterendforge:hydralux_petal_block_gray",6823,0,"Gray Petal Block","betterendforge:hydralux_petal_block_gray",""
"Better End","betterendforge:hydralux_petal_block_green",6829,0,"Green Petal Block","betterendforge:hydralux_petal_block_green",""
"Better End","betterendforge:hydralux_petal_block_light_blue",6819,0,"Light Blue Petal Block","betterendforge:hydralux_petal_block_light_blue",""
"Better End","betterendforge:hydralux_petal_block_lime",6821,0,"Lime Petal Block","betterendforge:hydralux_petal_block_lime",""
"Better End","betterendforge:hydralux_petal_block_magenta",6818,0,"Magenta Petal Block","betterendforge:hydralux_petal_block_magenta",""
"Better End","betterendforge:hydralux_petal_block_orange",6817,0,"Orange Petal Block","betterendforge:hydralux_petal_block_orange",""
"Better End","betterendforge:hydralux_petal_block_pink",6822,0,"Pink Petal Block","betterendforge:hydralux_petal_block_pink",""
"Better End","betterendforge:hydralux_petal_block_purple",6826,0,"Purple Petal Block","betterendforge:hydralux_petal_block_purple",""
"Better End","betterendforge:hydralux_petal_block_red",6830,0,"Red Petal Block","betterendforge:hydralux_petal_block_red",""
"Better End","betterendforge:hydralux_petal_block_silver",6824,0,"Light Gray Petal Block","betterendforge:hydralux_petal_block_silver",""
"Better End","betterendforge:hydralux_petal_block_white",6816,0,"White Petal Block","betterendforge:hydralux_petal_block_white",""
"Better End","betterendforge:hydralux_petal_block_yellow",6820,0,"Yellow Petal Block","betterendforge:hydralux_petal_block_yellow",""
"Better End","betterendforge:infusion_pedestal",6449,0,"Infusion Pedestal","betterendforge:infusion_pedestal",""
"Better End","betterendforge:iron_bulb_lantern",6329,0,"Iron Bulb Lantern","betterendforge:iron_bulb_lantern",""
"Better End","betterendforge:iron_bulb_lantern_black",6847,0,"Black Iron Bulb Lantern","betterendforge:iron_bulb_lantern_black",""
"Better End","betterendforge:iron_bulb_lantern_blue",6843,0,"Blue Iron Bulb Lantern","betterendforge:iron_bulb_lantern_blue",""
"Better End","betterendforge:iron_bulb_lantern_brown",6844,0,"Brown Iron Bulb Lantern","betterendforge:iron_bulb_lantern_brown",""
"Better End","betterendforge:iron_bulb_lantern_cyan",6841,0,"Cyan Iron Bulb Lantern","betterendforge:iron_bulb_lantern_cyan",""
"Better End","betterendforge:iron_bulb_lantern_gray",6839,0,"Gray Iron Bulb Lantern","betterendforge:iron_bulb_lantern_gray",""
"Better End","betterendforge:iron_bulb_lantern_green",6845,0,"Green Iron Bulb Lantern","betterendforge:iron_bulb_lantern_green",""
"Better End","betterendforge:iron_bulb_lantern_light_blue",6835,0,"Light Blue Iron Bulb Lantern","betterendforge:iron_bulb_lantern_light_blue",""
"Better End","betterendforge:iron_bulb_lantern_lime",6837,0,"Lime Iron Bulb Lantern","betterendforge:iron_bulb_lantern_lime",""
"Better End","betterendforge:iron_bulb_lantern_magenta",6834,0,"Magenta Iron Bulb Lantern","betterendforge:iron_bulb_lantern_magenta",""
"Better End","betterendforge:iron_bulb_lantern_orange",6833,0,"Orange Iron Bulb Lantern","betterendforge:iron_bulb_lantern_orange",""
"Better End","betterendforge:iron_bulb_lantern_pink",6838,0,"Pink Iron Bulb Lantern","betterendforge:iron_bulb_lantern_pink",""
"Better End","betterendforge:iron_bulb_lantern_purple",6842,0,"Purple Iron Bulb Lantern","betterendforge:iron_bulb_lantern_purple",""
"Better End","betterendforge:iron_bulb_lantern_red",6846,0,"Red Iron Bulb Lantern","betterendforge:iron_bulb_lantern_red",""
"Better End","betterendforge:iron_bulb_lantern_silver",6840,0,"Light Gray Iron Bulb Lantern","betterendforge:iron_bulb_lantern_silver",""
"Better End","betterendforge:iron_bulb_lantern_white",6832,0,"White Iron Bulb Lantern","betterendforge:iron_bulb_lantern_white",""
"Better End","betterendforge:iron_bulb_lantern_yellow",6836,0,"Yellow Iron Bulb Lantern","betterendforge:iron_bulb_lantern_yellow",""
"Better End","betterendforge:iron_chandelier",6330,0,"Iron Chandelier","betterendforge:iron_chandelier",""
"Better End","betterendforge:iron_hammer",6255,0,"Iron Smith Hammer","betterendforge:iron_hammer",""
"Better End","betterendforge:jellyshroom_bark",6589,0,"Jellyshroom Bark","betterendforge:jellyshroom_bark","logWood"
"Better End","betterendforge:jellyshroom_bookshelf",6601,0,"Jellyshroom Bookshelf","betterendforge:jellyshroom_bookshelf","bookshelf,bookshelfJellyshroom"
"Better End","betterendforge:jellyshroom_chest",6599,0,"Jellyshroom Chest","betterendforge:jellyshroom_chest",""
"Better End","betterendforge:jellyshroom_crafting_table",6597,0,"Jellyshroom Crafting Table","betterendforge:jellyshroom_crafting_table",""
"Better End","betterendforge:jellyshroom_fence",6593,0,"Jellyshroom Fence","betterendforge:jellyshroom_fence",""
"Better End","betterendforge:jellyshroom_ladder",6598,0,"Jellyshroom Ladder","betterendforge:jellyshroom_ladder",""
"Better End","betterendforge:jellyshroom_planks",6590,0,"Jellyshroom Planks","betterendforge:jellyshroom_planks",""
"Better End","betterendforge:jellyshroom_pressure_plate",6594,0,"Jellyshroom Pressure Plate","betterendforge:jellyshroom_pressure_plate",""
"Better End","betterendforge:jellyshroom_sign",6600,0,"Jellyshroom Sign","betterendforge:jellyshroom_sign",""
"Better End","betterendforge:jellyshroom_slab",6592,0,"Jellyshroom Slab","betterendforge:jellyshroom_slab","slabWood"
"Better End","betterendforge:jellyshroom_stairs",6591,0,"Jellyshroom Stairs","betterendforge:jellyshroom_stairs","stairWood"
"Better End","betterendforge:jellyshroom_stripped_bark",6587,0,"Stripped Jellyshroom Bark","betterendforge:jellyshroom_stripped_bark","logWood"
"Better End","betterendforge:jellyshroom_trapdoor",6595,0,"Jellyshroom Trapdoor","betterendforge:jellyshroom_trapdoor",""
"Better End","betterendforge:lacugrove_bark",6477,0,"Lacugrove Bark","betterendforge:lacugrove_bark","logWood"
"Better End","betterendforge:lacugrove_bookshelf",6489,0,"Lacugrove Bookshelf","betterendforge:lacugrove_bookshelf","bookshelf,bookshelfLacugrove"
"Better End","betterendforge:lacugrove_chest",6487,0,"Lacugrove Chest","betterendforge:lacugrove_chest",""
