"Mod name","Registry name","Hardness","Resistance"
"Better End","betterendforge:hydralux_sapling",0.00,0.00
"Better End","betterendforge:hydrothermal_vent",0.00,0.00
"Better End","betterendforge:inflexia",0.00,0.00
"Better End","betterendforge:infusion_pedestal",50.00,6000.00
"Better End","betterendforge:iron_bulb_lantern",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_black",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_blue",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_brown",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_cyan",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_gray",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_green",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_light_blue",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_lime",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_magenta",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_orange",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_pink",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_purple",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_red",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_silver",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_white",1.00,5.00
"Better End","betterendforge:iron_bulb_lantern_yellow",1.00,5.00
"Better End","betterendforge:iron_chandelier",0.00,0.00
"Better End","betterendforge:jellyshroom_bark",2.00,10.00
"Better End","betterendforge:jellyshroom_bookshelf",2.00,10.00
"Better End","betterendforge:jellyshroom_cap_purple",0.00,0.00
"Better End","betterendforge:jellyshroom_chest",2.00,10.00
"Better End","betterendforge:jellyshroom_crafting_table",2.00,10.00
"Better End","betterendforge:jellyshroom_door",3.00,15.00
"Better End","betterendforge:jellyshroom_fence",2.00,10.00
"Better End","betterendforge:jellyshroom_ladder",2.00,10.00
"Better End","betterendforge:jellyshroom_log",2.00,10.00
"Better End","betterendforge:jellyshroom_planks",2.00,10.00
"Better End","betterendforge:jellyshroom_pressure_plate",2.00,10.00
"Better End","betterendforge:jellyshroom_sign_standing",2.00,10.00
"Better End","betterendforge:jellyshroom_sign_wall",2.00,10.00
"Better End","betterendforge:jellyshroom_slab",2.00,10.00
"Better End","betterendforge:jellyshroom_stairs",2.00,10.00
"Better End","betterendforge:jellyshroom_stripped_bark",2.00,10.00
"Better End","betterendforge:jellyshroom_stripped_log",2.00,10.00
"Better End","betterendforge:jellyshroom_trapdoor",2.00,15.00
"Better End","betterendforge:jungle_fern",0.00,0.00
"Better End","betterendforge:jungle_grass",0.00,0.00
"Better End","betterendforge:jungle_moss",3.00,27.00
"Better End","betterendforge:jungle_moss_path",3.00,16.20
"Better End","betterendforge:jungle_vine",0.00,0.00
"Better End","betterendforge:lacugrove_bark",2.00,10.00
"Better End","betterendforge:lacugrove_bookshelf",2.00,10.00
"Better End","betterendforge:lacugrove_chest",2.00,10.00
"Better End","betterendforge:lacugrove_crafting_table",2.00,10.00
"Better End","betterendforge:lacugrove_door",3.00,15.00
"Better End","betterendforge:lacugrove_fence",2.00,10.00
"Better End","betterendforge:lacugrove_ladder",2.00,10.00
"Better End","betterendforge:lacugrove_leaves",0.20,0.60
"Better End","betterendforge:lacugrove_log",2.00,10.00
"Better End","betterendforge:lacugrove_planks",2.00,10.00
"Better End","betterendforge:lacugrove_pressure_plate",2.00,10.00
"Better End","betterendforge:lacugrove_sapling",0.00,0.00
"Better End","betterendforge:lacugrove_sign_standing",2.00,10.00
"Better End","betterendforge:lacugrove_sign_wall",2.00,10.00
"Better End","betterendforge:lacugrove_slab",2.00,10.00
"Better End","betterendforge:lacugrove_stairs",2.00,10.00
"Better End","betterendforge:lacugrove_stripped_bark",2.00,10.00
"Better End","betterendforge:lacugrove_stripped_log",2.00,10.00
"Better End","betterendforge:lacugrove_trapdoor",2.00,15.00
"Better End","betterendforge:lamellarium",0.00,0.00
"Better End","betterendforge:lanceleaf",0.00,0.00
"Better End","betterendforge:lanceleaf_seed",0.00,0.00
"Better End","betterendforge:large_amaranita_mushroom",0.00,0.00
"Better End","betterendforge:lucernia_bark",2.00,10.00
"Better End","betterendforge:lucernia_bookshelf",2.00,10.00
"Better End","betterendforge:lucernia_chest",2.00,10.00
"Better End","betterendforge:lucernia_crafting_table",2.00,10.00
"Better End","betterendforge:lucernia_door",3.00,15.00
"Better End","betterendforge:lucernia_fence",2.00,10.00
"Better End","betterendforge:lucernia_ladder",2.00,10.00
"Better End","betterendforge:lucernia_leaves",0.20,0.60
"Better End","betterendforge:lucernia_log",2.00,10.00
"Better End","betterendforge:lucernia_outer_leaves",0.00,0.00
"Better End","betterendforge:lucernia_planks",2.00,10.00
"Better End","betterendforge:lucernia_pressure_plate",2.00,10.00
"Better End","betterendforge:lucernia_sapling",0.00,0.00
"Better End","betterendforge:lucernia_sign_standing",2.00,10.00
"Better End","betterendforge:lucernia_sign_wall",2.00,10.00
"Better End","betterendforge:lucernia_slab",2.00,10.00
"Better End","betterendforge:lucernia_stairs",2.00,10.00
"Better End","betterendforge:lucernia_stripped_bark",2.00,10.00
"Better End","betterendforge:lucernia_stripped_log",2.00,10.00
"Better End","betterendforge:lucernia_trapdoor",2.00,15.00
"Better End","betterendforge:lumecorn",0.50,1.50
"Better End","betterendforge:lumecorn_seed",0.00,0.00
"Better End","betterendforge:lutebus",0.00,0.00
"Better End","betterendforge:menger_sponge",0.60,3.00
"Better End","betterendforge:menger_sponge_wet",0.60,3.00
"Better End","betterendforge:missing_tile",3.00,45.00
"Better End","betterendforge:mossy_dragon_bone",0.50,2.50
"Better End","betterendforge:mossy_glowshroom_bark",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_bookshelf",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_cap",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_chest",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_crafting_table",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_door",3.00,15.00
"Better End","betterendforge:mossy_glowshroom_fence",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_fur",0.00,0.00
"Better End","betterendforge:mossy_glowshroom_hymenophore",0.00,0.00
"Better End","betterendforge:mossy_glowshroom_ladder",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_log",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_planks",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_pressure_plate",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_sapling",0.00,0.00
"Better End","betterendforge:mossy_glowshroom_sign_standing",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_sign_wall",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_slab",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_stairs",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_stripped_bark",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_stripped_log",2.00,10.00
"Better End","betterendforge:mossy_glowshroom_trapdoor",2.00,15.00
"Better End","betterendforge:mossy_obsidian",50.00,6000.00
"Better End","betterendforge:murkweed",0.00,0.00
"Better End","betterendforge:needlegrass",0.00,0.00
"Better End","betterendforge:neon_cactus",0.00,0.00
"Better End","betterendforge:neon_cactus_block",0.40,2.00
"Better End","betterendforge:neon_cactus_slab",0.40,2.00
"Better End","betterendforge:neon_cactus_stairs",0.40,2.00
"Better End","betterendforge:orango",0.00,0.00
"Better End","betterendforge:pallidium_full",3.00,27.00
"Better End","betterendforge:pallidium_heavy",3.00,27.00
"Better End","betterendforge:pallidium_thin",3.00,27.00
"Better End","betterendforge:pallidium_tiny",3.00,27.00
"Better End","betterendforge:pink_moss",3.00,27.00
"Better End","betterendforge:pink_moss_path",3.00,16.20
"Better End","betterendforge:pond_anemone",0.00,0.00
"Better End","betterendforge:purple_polypore",0.20,0.60
"Better End","betterendforge:purpur_lantern",3.00,15.00
"Better End","betterendforge:purpur_pedestal",0.00,0.00
"Better End","betterendforge:pythadendron_bark",2.00,10.00
"Better End","betterendforge:pythadendron_bookshelf",2.00,10.00
"Better End","betterendforge:pythadendron_chest",2.00,10.00
"Better End","betterendforge:pythadendron_crafting_table",2.00,10.00
"Better End","betterendforge:pythadendron_door",3.00,15.00
"Better End","betterendforge:pythadendron_fence",2.00,10.00
"Better End","betterendforge:pythadendron_ladder",2.00,10.00
"Better End","betterendforge:pythadendron_leaves",0.20,0.60
"Better End","betterendforge:pythadendron_log",2.00,10.00
"Better End","betterendforge:pythadendron_planks",2.00,10.00
"Better End","betterendforge:pythadendron_pressure_plate",2.00,10.00
"Better End","betterendforge:pythadendron_sapling",0.00,0.00
"Better End","betterendforge:pythadendron_sign_standing",2.00,10.00
"Better End","betterendforge:pythadendron_sign_wall",2.00,10.00
"Better End","betterendforge:pythadendron_slab",2.00,10.00
"Better End","betterendforge:pythadendron_stairs",2.00,10.00
"Better End","betterendforge:pythadendron_stripped_bark",2.00,10.00
"Better End","betterendforge:pythadendron_stripped_log",2.00,10.00
"Better End","betterendforge:pythadendron_trapdoor",2.00,15.00
"Better End","betterendforge:quartz_lantern",3.00,15.00
"Better End","betterendforge:quartz_pedestal",0.00,0.00
"Better End","betterendforge:respawn_obelisk",3.00,27.00
"Better End","betterendforge:rubinea",0.00,0.00
"Better End","betterendforge:ruscus",0.00,0.00
"Better End","betterendforge:rutiscus",3.00,27.00
"Better End","betterendforge:rutiscus_path",3.00,16.20
"Better End","betterendforge:salteago",0.00,0.00
"Better End","betterendforge:sandy_jadestone",3.00,27.00
"Better End","betterendforge:sandy_jadestone_bricks",3.00,27.00
"Better End","betterendforge:sandy_jadestone_bricks_slab",3.00,27.00
"Better End","betterendforge:sandy_jadestone_bricks_stairs",3.00,27.00
"Better End","betterendforge:sandy_jadestone_bricks_wall",3.00,27.00
"Better End","betterendforge:sandy_jadestone_furnace",0.00,0.00
"Better End","betterendforge:sandy_jadestone_lantern",3.00,27.00
"Better End","betterendforge:sandy_jadestone_pedestal",3.00,27.00
"Better End","betterendforge:sandy_jadestone_pillar",3.00,27.00
"Better End","betterendforge:sandy_jadestone_polished",3.00,27.00
"Better End","betterendforge:sandy_jadestone_pressure_plate",3.00,27.00
"Better End","betterendforge:sandy_jadestone_slab",3.00,27.00
"Better End","betterendforge:sandy_jadestone_stairs",3.00,27.00
"Better End","betterendforge:sandy_jadestone_tiles",3.00,27.00
"Better End","betterendforge:sandy_jadestone_wall",3.00,27.00
"Better End","betterendforge:sangnum",3.00,27.00
"Better End","betterendforge:sangnum_path",3.00,16.20
"Better End","betterendforge:shadow_berry",0.00,0.00
"Better End","betterendforge:shadow_grass",3.00,27.00
"Better End","betterendforge:shadow_grass_path",3.00,16.20
"Better End","betterendforge:shadow_plant",0.00,0.00
"Better End","betterendforge:silk_moth_nest",0.50,0.30
"Better End","betterendforge:small_amaranita_mushroom",0.00,0.00
"Better End","betterendforge:small_jellyshroom",0.00,0.00
"Better End","betterendforge:smaragdant_crystal",1.00,3.00
"Better End","betterendforge:smaragdant_crystal_shard",0.00,0.00
"Better End","betterendforge:sulphur_crystal",0.00,0.00
"Better End","betterendforge:sulphuric_rock",3.00,27.00
"Better End","betterendforge:sulphuric_rock_bricks",3.00,27.00
"Better End","betterendforge:sulphuric_rock_bricks_slab",3.00,27.00
"Better End","betterendforge:sulphuric_rock_bricks_stairs",3.00,27.00
"Better End","betterendforge:sulphuric_rock_bricks_wall",3.00,27.00
"Better End","betterendforge:sulphuric_rock_furnace",0.00,0.00
"Better End","betterendforge:sulphuric_rock_lantern",3.00,27.00
"Better End","betterendforge:sulphuric_rock_pedestal",3.00,27.00
"Better End","betterendforge:sulphuric_rock_pillar",3.00,27.00
"Better End","betterendforge:sulphuric_rock_polished",3.00,27.00
"Better End","betterendforge:sulphuric_rock_pressure_plate",3.00,27.00
"Better End","betterendforge:sulphuric_rock_slab",3.00,27.00
"Better End","betterendforge:sulphuric_rock_stairs",3.00,27.00
"Better End","betterendforge:sulphuric_rock_tiles",3.00,27.00
"Better End","betterendforge:sulphuric_rock_wall",3.00,27.00
"Better End","betterendforge:tail_moss",0.00,0.00
"Better End","betterendforge:tenanea_bark",2.00,10.00
"Better End","betterendforge:tenanea_bookshelf",2.00,10.00
"Better End","betterendforge:tenanea_chest",2.00,10.00
"Better End","betterendforge:tenanea_crafting_table",2.00,10.00
"Better End","betterendforge:tenanea_door",3.00,15.00
"Better End","betterendforge:tenanea_fence",2.00,10.00
"Better End","betterendforge:tenanea_flowers",0.00,0.00
"Better End","betterendforge:tenanea_ladder",2.00,10.00
"Better End","betterendforge:tenanea_leaves",0.20,0.60
"Better End","betterendforge:tenanea_log",2.00,10.00
"Better End","betterendforge:tenanea_outer_leaves",0.00,0.00
"Better End","betterendforge:tenanea_planks",2.00,10.00
"Better End","betterendforge:tenanea_pressure_plate",2.00,10.00
"Better End","betterendforge:tenanea_sapling",0.00,0.00
"Better End","betterendforge:tenanea_sign_standing",2.00,10.00
"Better End","betterendforge:tenanea_sign_wall",2.00,10.00
"Better End","betterendforge:tenanea_slab",2.00,10.00
"Better End","betterendforge:tenanea_stairs",2.00,10.00
"Better End","betterendforge:tenanea_stripped_bark",2.00,10.00
"Better End","betterendforge:tenanea_stripped_log",2.00,10.00
"Better End","betterendforge:tenanea_trapdoor",2.00,15.00
"Better End","betterendforge:terminite_bars",3.00,25.00
"Better End","betterendforge:terminite_block",5.00,30.00
"Better End","betterendforge:terminite_bulb_lantern",3.00,15.00
"Better End","betterendforge:terminite_bulb_lantern_black",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_blue",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_brown",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_cyan",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_gray",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_green",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_light_blue",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_lime",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_magenta",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_orange",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_pink",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_purple",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_red",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_silver",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_white",1.00,5.00
"Better End","betterendforge:terminite_bulb_lantern_yellow",1.00,5.00
"Better End","betterendforge:terminite_chain",5.00,30.00
"Better End","betterendforge:terminite_chandelier",3.00,15.00
"Better End","betterendforge:terminite_pressure_plate",3.00,15.00
"Better End","betterendforge:terminite_stairs",3.00,30.00
"Better End","betterendforge:terminite_tile",5.00,30.00
"Better End","betterendforge:terminite_trapdoor",3.00,15.00
"Better End","betterendforge:thallasium_bars",3.00,25.00
"Better End","betterendforge:thallasium_block",5.00,30.00
"Better End","betterendforge:thallasium_bulb_lantern",3.00,15.00
"Better End","betterendforge:thallasium_bulb_lantern_black",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_blue",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_brown",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_cyan",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_gray",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_green",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_light_blue",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_lime",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_magenta",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_orange",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_pink",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_purple",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_red",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_silver",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_white",1.00,5.00
"Better End","betterendforge:thallasium_bulb_lantern_yellow",1.00,5.00
"Better End","betterendforge:thallasium_chain",5.00,30.00
"Better End","betterendforge:thallasium_chandelier",3.00,15.00
"Better End","betterendforge:thallasium_ore",3.00,15.00
"Better End","betterendforge:thallasium_pressure_plate",3.00,15.00
"Better End","betterendforge:thallasium_stairs",3.00,30.00
"Better End","betterendforge:thallasium_tile",5.00,30.00
"Better End","betterendforge:thallasium_trapdoor",3.00,15.00
"Better End","betterendforge:tube_worm",0.00,0.00
"Better End","betterendforge:twisted_moss",0.00,0.00
"Better End","betterendforge:twisted_umbrella_moss",0.00,0.00
"Better End","betterendforge:twisted_umbrella_moss_tall",0.00,0.00
"Better End","betterendforge:twisted_vine",0.00,0.00
"Better End","betterendforge:umbralith",3.00,27.00
"Better End","betterendforge:umbralith_bricks",3.00,27.00
