"ID","Name","Description","Parent"
"biomesoplenty:recipes/buildingblocks/mahogany_wooden_slab","biomesoplenty:recipes/buildingblocks/mahogany_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/malachite_block","biomesoplenty:recipes/buildingblocks/malachite_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/mangrove_planks","biomesoplenty:recipes/buildingblocks/mangrove_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/mangrove_stairs","biomesoplenty:recipes/buildingblocks/mangrove_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/mangrove_wooden_slab","biomesoplenty:recipes/buildingblocks/mangrove_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/mud","biomesoplenty:recipes/buildingblocks/mud","<null>","-"
"biomesoplenty:recipes/buildingblocks/mud_bricks","biomesoplenty:recipes/buildingblocks/mud_bricks","<null>","-"
"biomesoplenty:recipes/buildingblocks/mud_bricks_slab","biomesoplenty:recipes/buildingblocks/mud_bricks_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/mud_bricks_stairs","biomesoplenty:recipes/buildingblocks/mud_bricks_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/palm_planks","biomesoplenty:recipes/buildingblocks/palm_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/palm_stairs","biomesoplenty:recipes/buildingblocks/palm_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/palm_wooden_slab","biomesoplenty:recipes/buildingblocks/palm_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/peridot_block","biomesoplenty:recipes/buildingblocks/peridot_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/pine_planks","biomesoplenty:recipes/buildingblocks/pine_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/pine_stairs","biomesoplenty:recipes/buildingblocks/pine_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/pine_wooden_slab","biomesoplenty:recipes/buildingblocks/pine_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/redwood_planks","biomesoplenty:recipes/buildingblocks/redwood_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/redwood_stairs","biomesoplenty:recipes/buildingblocks/redwood_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/redwood_wooden_slab","biomesoplenty:recipes/buildingblocks/redwood_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/ruby_block","biomesoplenty:recipes/buildingblocks/ruby_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/sacred_oak_planks","biomesoplenty:recipes/buildingblocks/sacred_oak_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/sacred_oak_stairs","biomesoplenty:recipes/buildingblocks/sacred_oak_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/sacred_oak_wooden_slab","biomesoplenty:recipes/buildingblocks/sacred_oak_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/sapphire_block","biomesoplenty:recipes/buildingblocks/sapphire_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/smooth_white_sandstone","biomesoplenty:recipes/buildingblocks/smooth_white_sandstone","<null>","-"
"biomesoplenty:recipes/buildingblocks/tanzanite_block","biomesoplenty:recipes/buildingblocks/tanzanite_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/topaz_block","biomesoplenty:recipes/buildingblocks/topaz_block","<null>","-"
"biomesoplenty:recipes/buildingblocks/umbran_planks","biomesoplenty:recipes/buildingblocks/umbran_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/umbran_stairs","biomesoplenty:recipes/buildingblocks/umbran_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/umbran_wooden_slab","biomesoplenty:recipes/buildingblocks/umbran_wooden_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/white_sandstone","biomesoplenty:recipes/buildingblocks/white_sandstone","<null>","-"
"biomesoplenty:recipes/buildingblocks/white_sandstone_slab","biomesoplenty:recipes/buildingblocks/white_sandstone_slab","<null>","-"
"biomesoplenty:recipes/buildingblocks/white_sandstone_stairs","biomesoplenty:recipes/buildingblocks/white_sandstone_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/white_wool_from_cattails","biomesoplenty:recipes/buildingblocks/white_wool_from_cattails","<null>","-"
"biomesoplenty:recipes/buildingblocks/willow_planks","biomesoplenty:recipes/buildingblocks/willow_planks","<null>","-"
"biomesoplenty:recipes/buildingblocks/willow_stairs","biomesoplenty:recipes/buildingblocks/willow_stairs","<null>","-"
"biomesoplenty:recipes/buildingblocks/willow_wooden_slab","biomesoplenty:recipes/buildingblocks/willow_wooden_slab","<null>","-"
"biomesoplenty:recipes/decorations/bamboo_terrarium","biomesoplenty:recipes/decorations/bamboo_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/beach_terrarium","biomesoplenty:recipes/decorations/beach_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/cactus_terrarium","biomesoplenty:recipes/decorations/cactus_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/cherry_fence","biomesoplenty:recipes/decorations/cherry_fence","<null>","-"
"biomesoplenty:recipes/decorations/crafting_table_from_bop_wood","biomesoplenty:recipes/decorations/crafting_table_from_bop_wood","<null>","-"
"biomesoplenty:recipes/decorations/dead_terrarium","biomesoplenty:recipes/decorations/dead_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/ebony_fence","biomesoplenty:recipes/decorations/ebony_fence","<null>","-"
"biomesoplenty:recipes/decorations/ender_terrarium","biomesoplenty:recipes/decorations/ender_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/ethereal_fence","biomesoplenty:recipes/decorations/ethereal_fence","<null>","-"
"biomesoplenty:recipes/decorations/eucalyptus_fence","biomesoplenty:recipes/decorations/eucalyptus_fence","<null>","-"
"biomesoplenty:recipes/decorations/fern_terrarium","biomesoplenty:recipes/decorations/fern_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/fir_fence","biomesoplenty:recipes/decorations/fir_fence","<null>","-"
"biomesoplenty:recipes/decorations/flower_terrarium","biomesoplenty:recipes/decorations/flower_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/glowshroom_terrarium","biomesoplenty:recipes/decorations/glowshroom_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/hellbark_fence","biomesoplenty:recipes/decorations/hellbark_fence","<null>","-"
"biomesoplenty:recipes/decorations/jacaranda_fence","biomesoplenty:recipes/decorations/jacaranda_fence","<null>","-"
"biomesoplenty:recipes/decorations/koru_terrarium","biomesoplenty:recipes/decorations/koru_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/magic_fence","biomesoplenty:recipes/decorations/magic_fence","<null>","-"
"biomesoplenty:recipes/decorations/mahogany_fence","biomesoplenty:recipes/decorations/mahogany_fence","<null>","-"
"biomesoplenty:recipes/decorations/mangrove_fence","biomesoplenty:recipes/decorations/mangrove_fence","<null>","-"
"biomesoplenty:recipes/decorations/mushroom_terrarium","biomesoplenty:recipes/decorations/mushroom_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/mystic_terrarium","biomesoplenty:recipes/decorations/mystic_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/nether_terrarium","biomesoplenty:recipes/decorations/nether_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/ominous_terrarium","biomesoplenty:recipes/decorations/ominous_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/origin_terrarium","biomesoplenty:recipes/decorations/origin_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/palm_fence","biomesoplenty:recipes/decorations/palm_fence","<null>","-"
"biomesoplenty:recipes/decorations/pine_fence","biomesoplenty:recipes/decorations/pine_fence","<null>","-"
"biomesoplenty:recipes/decorations/redwood_fence","biomesoplenty:recipes/decorations/redwood_fence","<null>","-"
"biomesoplenty:recipes/decorations/sacred_oak_fence","biomesoplenty:recipes/decorations/sacred_oak_fence","<null>","-"
"biomesoplenty:recipes/decorations/sign_from_bop_wood","biomesoplenty:recipes/decorations/sign_from_bop_wood","<null>","-"
"biomesoplenty:recipes/decorations/umbran_fence","biomesoplenty:recipes/decorations/umbran_fence","<null>","-"
"biomesoplenty:recipes/decorations/wasteland_terrarium","biomesoplenty:recipes/decorations/wasteland_terrarium","<null>","-"
"biomesoplenty:recipes/decorations/willow_fence","biomesoplenty:recipes/decorations/willow_fence","<null>","-"
"biomesoplenty:recipes/food/bowl_of_rice","biomesoplenty:recipes/food/bowl_of_rice","<null>","-"
"biomesoplenty:recipes/food/shroom_powder","biomesoplenty:recipes/food/shroom_powder","<null>","-"
"biomesoplenty:recipes/misc/amber","biomesoplenty:recipes/misc/amber","<null>","-"
"biomesoplenty:recipes/misc/amethyst","biomesoplenty:recipes/misc/amethyst","<null>","-"
"biomesoplenty:recipes/misc/black_dye_from_deathbloom","biomesoplenty:recipes/misc/black_dye_from_deathbloom","<null>","-"
"biomesoplenty:recipes/misc/black_dye_from_enderlotus","biomesoplenty:recipes/misc/black_dye_from_enderlotus","<null>","-"
"biomesoplenty:recipes/misc/blue_dye_from_blue_milk_cap","biomesoplenty:recipes/misc/blue_dye_from_blue_milk_cap","<null>","-"
"biomesoplenty:recipes/misc/blue_dye_from_bluebells","biomesoplenty:recipes/misc/blue_dye_from_bluebells","<null>","-"
"biomesoplenty:recipes/misc/brown_dye_from_cattail","biomesoplenty:recipes/misc/brown_dye_from_cattail","<null>","-"
"biomesoplenty:recipes/misc/brown_dye_from_double_cattail","biomesoplenty:recipes/misc/brown_dye_from_double_cattail","<null>","-"
"biomesoplenty:recipes/misc/brown_dye_from_flat_mushroom","biomesoplenty:recipes/misc/brown_dye_from_flat_mushroom","<null>","-"
"biomesoplenty:recipes/misc/coal_from_ash","biomesoplenty:recipes/misc/coal_from_ash","<null>","-"
"biomesoplenty:recipes/misc/cyan_dye_from_glowflower","biomesoplenty:recipes/misc/cyan_dye_from_glowflower","<null>","-"
"biomesoplenty:recipes/misc/cyan_dye_from_swampflower","biomesoplenty:recipes/misc/cyan_dye_from_swampflower","<null>","-"
"biomesoplenty:recipes/misc/gray_dye_from_ash","biomesoplenty:recipes/misc/gray_dye_from_ash","<null>","-"
"biomesoplenty:recipes/misc/gray_dye_from_wilted_lily","biomesoplenty:recipes/misc/gray_dye_from_wilted_lily","<null>","-"
"biomesoplenty:recipes/misc/light_blue_dye_from_blue_hydrangea","biomesoplenty:recipes/misc/light_blue_dye_from_blue_hydrangea","<null>","-"
"biomesoplenty:recipes/misc/light_blue_dye_from_flax","biomesoplenty:recipes/misc/light_blue_dye_from_flax","<null>","-"
"biomesoplenty:recipes/misc/light_blue_dye_from_icy_iris","biomesoplenty:recipes/misc/light_blue_dye_from_icy_iris","<null>","-"
"biomesoplenty:recipes/misc/light_gray_dye_from_clover","biomesoplenty:recipes/misc/light_gray_dye_from_clover","<null>","-"
"biomesoplenty:recipes/misc/lime_dye_from_glowshroom","biomesoplenty:recipes/misc/lime_dye_from_glowshroom","<null>","-"
"biomesoplenty:recipes/misc/magenta_dye_from_wildflower","biomesoplenty:recipes/misc/magenta_dye_from_wildflower","<null>","-"
"biomesoplenty:recipes/misc/malachite","biomesoplenty:recipes/misc/malachite","<null>","-"
"biomesoplenty:recipes/misc/mud_from_dirt","biomesoplenty:recipes/misc/mud_from_dirt","<null>","-"
"biomesoplenty:recipes/misc/orange_dye_from_burning_blossom","biomesoplenty:recipes/misc/orange_dye_from_burning_blossom","<null>","-"
"biomesoplenty:recipes/misc/orange_dye_from_orange_cosmos","biomesoplenty:recipes/misc/orange_dye_from_orange_cosmos","<null>","-"
"biomesoplenty:recipes/misc/peridot","biomesoplenty:recipes/misc/peridot","<null>","-"
"biomesoplenty:recipes/misc/pink_dye_from_miners_delight","biomesoplenty:recipes/misc/pink_dye_from_miners_delight","<null>","-"
"biomesoplenty:recipes/misc/pink_dye_from_pink_daffodil","biomesoplenty:recipes/misc/pink_dye_from_pink_daffodil","<null>","-"
"biomesoplenty:recipes/misc/pink_dye_from_pink_hibiscus","biomesoplenty:recipes/misc/pink_dye_from_pink_hibiscus","<null>","-"
"biomesoplenty:recipes/misc/purple_dye_from_lavender","biomesoplenty:recipes/misc/purple_dye_from_lavender","<null>","-"
"biomesoplenty:recipes/misc/purple_dye_from_violet","biomesoplenty:recipes/misc/purple_dye_from_violet","<null>","-"
"biomesoplenty:recipes/misc/red_dye_from_bromeliad","biomesoplenty:recipes/misc/red_dye_from_bromeliad","<null>","-"
"biomesoplenty:recipes/misc/red_dye_from_rafflesia","biomesoplenty:recipes/misc/red_dye_from_rafflesia","<null>","-"
"biomesoplenty:recipes/misc/red_dye_from_rose","biomesoplenty:recipes/misc/red_dye_from_rose","<null>","-"
"biomesoplenty:recipes/misc/ruby","biomesoplenty:recipes/misc/ruby","<null>","-"
"biomesoplenty:recipes/misc/sand_from_dried_sand","biomesoplenty:recipes/misc/sand_from_dried_sand","<null>","-"
"biomesoplenty:recipes/misc/sapphire","biomesoplenty:recipes/misc/sapphire","<null>","-"
"biomesoplenty:recipes/misc/tanzanite","biomesoplenty:recipes/misc/tanzanite","<null>","-"
"biomesoplenty:recipes/misc/topaz","biomesoplenty:recipes/misc/topaz","<null>","-"
"biomesoplenty:recipes/misc/white_dye_from_lily_of_the_valley","biomesoplenty:recipes/misc/white_dye_from_lily_of_the_valley","<null>","-"
"biomesoplenty:recipes/misc/white_dye_from_white_anemone","biomesoplenty:recipes/misc/white_dye_from_white_anemone","<null>","-"
"biomesoplenty:recipes/misc/yellow_dye_from_goldenrod","biomesoplenty:recipes/misc/yellow_dye_from_goldenrod","<null>","-"
"biomesoplenty:recipes/redstone/cherry_door","biomesoplenty:recipes/redstone/cherry_door","<null>","-"
"biomesoplenty:recipes/redstone/cherry_fence_gate","biomesoplenty:recipes/redstone/cherry_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/ebony_door","biomesoplenty:recipes/redstone/ebony_door","<null>","-"
"biomesoplenty:recipes/redstone/ebony_fence_gate","biomesoplenty:recipes/redstone/ebony_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/ethereal_door","biomesoplenty:recipes/redstone/ethereal_door","<null>","-"
"biomesoplenty:recipes/redstone/ethereal_fence_gate","biomesoplenty:recipes/redstone/ethereal_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/eucalyptus_door","biomesoplenty:recipes/redstone/eucalyptus_door","<null>","-"
"biomesoplenty:recipes/redstone/eucalyptus_fence_gate","biomesoplenty:recipes/redstone/eucalyptus_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/fir_door","biomesoplenty:recipes/redstone/fir_door","<null>","-"
"biomesoplenty:recipes/redstone/fir_fence_gate","biomesoplenty:recipes/redstone/fir_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/hellbark_door","biomesoplenty:recipes/redstone/hellbark_door","<null>","-"
"biomesoplenty:recipes/redstone/hellbark_fence_gate","biomesoplenty:recipes/redstone/hellbark_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/jacaranda_door","biomesoplenty:recipes/redstone/jacaranda_door","<null>","-"
"biomesoplenty:recipes/redstone/jacaranda_fence_gate","biomesoplenty:recipes/redstone/jacaranda_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/magic_door","biomesoplenty:recipes/redstone/magic_door","<null>","-"
"biomesoplenty:recipes/redstone/magic_fence_gate","biomesoplenty:recipes/redstone/magic_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/mahogany_door","biomesoplenty:recipes/redstone/mahogany_door","<null>","-"
"biomesoplenty:recipes/redstone/mahogany_fence_gate","biomesoplenty:recipes/redstone/mahogany_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/mangrove_door","biomesoplenty:recipes/redstone/mangrove_door","<null>","-"
"biomesoplenty:recipes/redstone/mangrove_fence_gate","biomesoplenty:recipes/redstone/mangrove_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/palm_door","biomesoplenty:recipes/redstone/palm_door","<null>","-"
"biomesoplenty:recipes/redstone/palm_fence_gate","biomesoplenty:recipes/redstone/palm_fence_gate","<null>","-"
"biomesoplenty:recipes/redstone/pine_door","biomesoplenty:recipes/redstone/pine_door","<null>","-"
"biomesoplenty:recipes/redstone/pine_fence_gate","biomesoplenty:recipes/redstone/pine_fence_gate","<null>","-"
